row,age,fnlwgt,educational-num,capital-gain,capital-loss,hours-per-week,workclass,marital-status,race,Male,native-country,>50K
19235,26,240842,9,0,0,40,0,0,0,0,1,0
19236,53,103931,10,0,0,40,0,1,1,1,1,0
19237,60,232618,13,0,0,35,0,1,1,1,1,1
19238,49,288548,14,0,0,50,1,0,1,0,1,0
19239,40,220609,10,0,0,40,0,0,1,0,1,0
19240,48,26145,6,0,0,80,0,1,1,1,1,0
19241,23,268525,13,0,0,50,0,0,1,1,1,0
19243,42,121264,11,0,0,40,0,1,1,1,1,1
19244,37,29814,9,0,0,85,0,0,1,1,1,0
19245,27,193701,9,0,0,45,0,0,1,0,1,0
19246,38,183279,10,0,0,44,0,1,1,1,1,1
19247,27,163942,9,0,0,35,0,0,1,1,0,0
19248,75,188612,9,0,0,40,0,0,1,0,1,0
19249,49,102771,13,0,0,52,0,1,1,1,1,1
19250,27,85625,10,0,0,20,0,0,1,1,1,0
19251,36,245090,13,0,0,50,0,0,1,1,0,0
19252,36,131239,13,3103,0,45,0,1,1,1,1,1
19253,35,182074,9,0,0,35,0,0,1,1,1,0
19254,36,187046,9,0,0,40,0,1,1,1,1,1
19255,53,90624,7,0,0,40,0,1,0,1,1,0
19256,27,37933,10,0,0,40,0,0,0,0,1,0
19257,34,182177,9,3325,0,35,0,0,1,1,1,0
19258,61,716416,10,0,0,44,0,1,1,1,1,1
19259,29,190562,9,0,0,56,0,0,1,1,1,0
19260,40,141583,10,0,0,35,1,0,0,0,1,0
19261,37,98941,14,0,0,40,0,0,1,1,1,1
19262,22,201729,5,0,0,30,0,0,1,1,1,0
19263,43,175485,10,0,0,40,0,1,1,1,1,0
19264,55,149168,9,0,0,30,0,1,1,1,1,0
19265,28,115971,10,0,0,40,0,0,1,0,1,0
19266,23,161708,13,0,0,30,0,0,1,0,1,0
19267,64,244903,7,0,0,40,1,1,0,1,1,1
19268,46,155664,10,0,0,40,0,0,1,1,1,0
19269,29,112754,10,0,0,40,0,0,1,1,1,0
19270,44,178385,14,0,0,48,0,1,0,1,0,0
19271,20,44064,10,0,0,25,0,0,1,1,1,0
19272,62,120939,10,0,0,40,0,0,1,1,1,0
19273,49,165134,11,0,0,35,0,0,1,0,0,0
19274,29,100405,6,0,0,40,0,1,0,0,1,0
19275,35,361888,13,0,0,60,0,1,1,1,0,0
19276,39,167864,7,0,0,30,1,1,1,1,1,0
19277,39,202950,13,0,0,45,0,0,1,1,1,0
19278,37,218188,9,0,0,32,0,0,1,0,1,0
19279,38,234962,9,2829,0,30,0,1,1,1,0,0
19281,31,259931,4,0,0,40,0,1,1,1,1,0
19282,55,189528,4,0,0,60,0,1,1,1,1,0
19283,38,34996,10,0,0,40,0,0,1,0,1,0
19284,33,112584,10,0,0,25,0,0,1,0,1,0
19285,25,117589,12,0,0,40,0,0,1,0,1,0
19287,37,267086,11,0,0,52,0,0,1,0,1,0
19288,49,44434,10,0,0,35,0,0,1,1,1,0
19289,26,96130,9,0,0,40,0,0,1,1,1,0
19290,35,181382,9,0,0,43,0,1,1,1,1,0
19291,44,168845,9,0,0,60,0,1,1,0,1,0
19292,37,271767,14,0,0,45,0,0,1,1,1,1
19293,42,194636,13,0,0,45,0,1,1,1,1,1
19294,64,194894,16,4787,0,40,1,0,1,0,1,1
19295,28,132686,9,0,0,40,0,1,1,1,1,1
19296,35,185848,9,4650,0,50,0,0,1,1,1,0
19297,40,184378,13,0,0,40,1,1,1,1,1,0
19298,55,270859,13,0,0,40,1,1,1,1,1,1
19299,21,231866,9,0,0,65,0,0,1,1,1,0
19300,49,36032,10,0,0,40,0,0,0,0,1,0
19301,51,172962,16,0,0,40,1,1,1,1,1,1
19302,57,98350,15,0,1902,40,0,1,0,1,0,1
19303,51,24185,13,0,0,40,0,1,1,1,1,1
19305,24,85088,9,0,1762,32,0,0,1,0,1,0
19306,45,94962,9,0,0,40,0,1,1,1,0,0
19307,28,480861,9,0,0,45,0,1,1,1,1,0
19308,42,187702,15,0,2415,60,0,1,1,1,1,1
19309,22,52262,10,0,0,40,0,0,1,1,1,0
19310,28,52636,14,0,0,40,1,1,1,1,1,0
19311,60,175273,9,0,0,40,0,0,1,0,1,0
19312,31,327825,9,0,2238,40,0,0,1,0,1,0
19313,47,125892,10,0,0,75,0,1,1,1,1,1
19315,30,398827,9,0,0,60,0,1,1,1,1,0
19316,61,208919,14,0,0,60,0,1,1,1,1,1
19317,71,365996,13,0,0,6,1,0,1,0,1,0
19318,42,307638,9,0,0,40,0,0,1,0,1,0
19319,44,33068,8,0,0,55,1,1,1,1,1,0
19320,46,254291,10,0,0,60,0,1,1,1,1,1
19321,50,125417,15,0,0,52,1,0,0,0,1,1
19322,27,28848,13,0,0,9,1,0,1,1,1,0
19324,21,194723,10,0,0,40,0,0,1,0,0,0
19325,25,195118,9,0,0,35,0,0,1,1,1,0
19326,61,123273,3,0,1876,56,0,0,1,1,1,0
19327,54,220115,10,0,0,30,0,0,1,1,1,0
19328,31,265706,13,0,0,40,0,0,1,1,1,0
19329,53,279129,10,0,0,30,0,1,1,1,1,0
19330,39,122742,12,15024,0,55,0,1,1,1,1,1
19331,57,172654,15,15024,0,50,0,1,1,1,1,1
19332,48,119199,13,0,0,44,0,0,1,0,1,0
19333,30,107793,10,0,0,56,0,1,1,1,1,1
19334,35,237943,9,0,0,60,0,1,1,1,1,0
19335,42,64632,9,0,0,50,0,1,1,1,1,0
19336,34,96245,9,0,0,40,0,1,1,1,1,0
19337,59,361494,9,0,0,40,0,1,1,1,1,1
19338,69,122850,6,0,0,20,1,1,1,1,1,0
19339,29,173652,10,0,0,40,0,0,1,0,1,0
19340,40,164663,9,0,0,40,0,1,1,1,1,0
19341,21,98678,10,0,0,15,0,0,1,1,1,0
19342,40,245529,12,0,0,40,0,0,1,0,1,0
19343,43,55294,10,0,0,40,0,1,1,1,1,0
19344,36,140583,9,0,0,40,0,0,1,1,1,0
19345,41,79797,9,0,0,40,0,1,0,1,0,1
19347,20,283499,10,0,0,30,0,0,1,1,1,0
19348,41,51111,13,0,0,40,1,0,1,0,1,0
19349,34,232475,10,0,0,50,0,0,1,1,1,0
19350,48,176140,7,0,0,40,0,0,0,0,1,0
19351,27,301654,9,0,0,40,0,0,1,0,1,0
19352,35,376455,10,15024,0,60,0,1,1,1,1,1
19354,27,229803,9,0,0,40,0,0,0,1,1,0
19355,20,337639,10,0,0,40,0,0,1,1,1,0
19356,18,130849,10,0,0,15,0,0,1,0,1,0
19357,32,296282,13,0,0,40,0,1,1,1,1,0
19358,38,266645,14,0,0,60,0,1,1,1,1,1
19359,23,110128,10,0,0,40,1,0,1,1,1,0
19360,28,90196,13,0,0,45,0,1,1,1,1,1
19361,40,40024,15,0,0,38,1,1,1,1,1,1
19362,35,144322,9,0,0,40,0,0,1,0,1,0
19363,74,162340,10,0,0,40,0,0,1,1,1,0
19364,28,169069,9,0,0,40,0,0,1,1,1,0
19365,23,113601,10,0,0,30,0,0,1,1,1,0
19366,20,157145,10,0,2258,10,0,0,1,1,1,0
19367,44,111275,9,0,0,56,0,0,0,0,1,0
19368,46,102076,9,0,0,25,1,0,1,0,1,0
19370,51,145409,13,15024,0,50,0,1,1,1,1,1
19371,40,190122,10,0,0,40,0,0,1,0,1,0
19372,48,331482,15,0,1977,40,0,1,1,1,1,1
19373,60,170114,5,0,1672,84,0,1,1,1,1,0
19374,48,193188,13,0,0,40,0,1,1,1,1,1
19375,46,267588,13,0,0,70,1,1,1,0,1,0
19376,48,200471,13,0,0,40,0,1,1,1,1,1
19378,24,322658,13,0,0,40,1,0,1,0,1,0
19379,45,263982,10,0,0,40,1,0,1,0,1,0
19380,18,266287,8,0,0,35,0,0,1,0,1,0
19381,39,278187,9,0,0,40,0,1,1,1,1,0
19382,65,81413,9,0,2352,65,0,1,1,1,1,0
19383,22,221745,10,0,0,40,0,0,1,0,1,0
19384,20,140764,10,0,0,20,0,0,1,0,1,0
19385,28,206351,10,0,0,40,0,1,1,1,1,0
19386,46,176814,15,99999,0,50,0,1,1,1,1,1
19387,42,245307,13,0,1977,48,1,1,1,1,1,1
19389,28,119545,10,7688,0,50,0,1,1,1,1,1
19390,18,179203,10,0,0,20,0,0,1,0,1,0
19391,24,44075,13,0,0,40,1,0,0,1,1,0
19392,45,178319,16,0,0,56,0,1,1,1,1,1
19393,24,219754,9,0,0,40,0,0,1,1,1,0
19394,44,198316,13,15024,0,50,0,1,1,1,1,1
19395,20,168165,10,0,0,30,0,0,1,1,1,0
19396,35,356838,10,2829,0,55,0,1,1,1,0,0
19397,52,210736,13,0,0,60,0,1,1,1,1,0
19398,25,173212,12,2354,0,45,0,0,1,1,1,0
19399,19,130431,3,0,0,36,0,0,1,1,0,0
19401,54,197481,10,0,0,40,0,0,1,0,1,0
19402,21,155066,10,0,0,40,0,0,1,1,1,0
19403,26,31290,9,0,0,40,0,1,1,0,1,1
19404,42,54102,11,0,0,40,0,0,1,0,1,0
19405,19,181546,10,0,0,40,0,0,1,0,1,0
19406,55,153484,14,0,1977,50,0,1,1,1,1,1
19407,44,351228,9,0,0,40,1,1,1,1,1,0
19408,25,131976,13,0,0,55,0,0,1,1,1,0
19409,26,200639,10,0,0,40,0,1,1,1,1,0
19410,64,267546,12,0,0,40,1,0,1,0,1,1
19411,41,179875,7,0,0,40,0,0,0,0,1,0
19413,43,300528,10,0,0,40,0,1,1,1,1,0
19414,45,67716,9,10520,0,48,0,0,1,1,1,1
19415,48,326048,13,0,0,44,1,1,1,1,1,1
19416,60,191188,9,0,0,40,0,1,1,1,1,0
19417,45,32172,10,0,0,50,0,0,1,1,1,0
19418,51,252903,6,0,1977,40,0,1,1,1,1,1
19419,37,334314,9,0,0,40,1,0,1,0,1,0
19420,22,83704,10,0,0,30,0,0,1,1,1,0
19421,44,160574,9,0,0,65,0,1,1,1,1,1
19422,27,203776,9,0,0,50,0,1,1,1,1,0
19423,47,328610,9,0,0,40,1,1,1,1,1,0
19424,32,295589,14,0,1977,40,0,1,0,1,1,1
19425,40,174373,13,0,0,50,0,1,1,1,1,1
19426,41,247752,9,0,0,40,0,1,1,1,1,0
19428,26,139992,13,0,0,40,0,0,1,0,1,0
19429,47,95680,10,0,0,40,0,1,0,1,1,0
19430,55,189933,9,0,0,45,0,1,1,1,1,0
19431,38,498785,9,0,0,40,0,1,1,1,1,0
19432,24,177526,13,0,0,15,1,0,1,1,1,0
19433,64,150121,16,0,0,25,0,1,1,1,1,1
19434,56,130454,13,0,0,40,1,1,1,1,1,1
19435,41,119079,9,0,0,49,0,1,1,1,1,1
19436,33,220939,9,7298,0,45,0,1,1,1,1,1
19437,33,94235,15,0,0,42,0,0,1,1,1,1
19438,21,305874,10,0,0,40,0,1,1,1,1,0
19439,59,62020,9,0,0,40,1,0,0,1,1,0
19440,58,235624,11,0,0,40,0,1,1,1,0,1
19441,43,247514,14,0,0,40,1,0,1,1,1,0
19442,21,275726,9,0,0,40,0,0,0,1,1,0
19443,45,72896,9,0,0,40,0,0,1,1,1,0
19444,53,110510,9,0,0,50,1,1,1,0,1,1
19446,27,200641,6,0,0,40,0,1,1,0,0,0
19448,38,242720,14,0,0,35,0,1,1,1,1,1
19449,31,111567,13,0,0,70,0,1,1,1,1,1
19450,41,179533,9,0,0,35,0,1,1,1,1,0
19451,22,334693,10,0,0,40,1,0,1,0,1,0
19452,43,198096,14,0,0,60,0,1,1,1,1,0
19453,41,355756,10,0,0,40,1,0,1,1,1,0
19454,27,19395,10,0,0,35,0,1,1,0,1,0
19455,41,242586,10,0,0,40,1,1,1,1,1,0
19456,36,208358,15,99999,0,45,0,0,1,1,1,1
19457,49,160647,13,0,0,40,0,1,1,0,1,1
19458,20,227943,9,0,0,45,0,0,1,1,1,0
19459,58,197665,9,0,0,45,0,1,1,0,1,0
19460,35,216129,8,0,0,40,0,0,0,0,0,0
19461,30,326104,9,0,0,40,1,1,1,1,1,1
19462,21,57211,9,0,0,40,0,0,1,1,1,0
19463,29,100219,12,0,0,45,0,0,1,1,1,0
19464,40,291192,9,0,0,40,0,0,1,0,1,0
19465,54,93415,13,0,0,40,1,0,0,0,1,1
19466,35,191502,13,0,0,60,0,1,1,1,1,1
19467,35,261382,13,0,0,50,0,1,1,1,1,0
19469,59,374924,9,0,0,40,0,0,0,0,1,0
19470,43,320984,10,0,0,50,0,1,1,1,1,0
19471,39,338320,6,0,0,60,0,1,1,1,1,1
19472,51,135190,4,0,0,30,0,0,0,0,1,0
19473,71,157909,10,2964,0,60,0,0,1,0,1,0
19474,33,637222,8,0,0,40,0,0,0,0,1,0
19475,28,430084,9,0,0,35,0,0,0,1,1,0
19476,30,125279,9,0,0,40,0,1,1,1,1,0
19477,20,221955,3,0,0,40,0,1,1,1,0,0
19478,51,180195,9,0,0,50,0,1,1,1,1,0
19479,39,208778,9,0,0,40,0,1,1,0,1,1
19480,62,81534,10,0,0,40,0,1,0,1,1,1
19482,28,142264,5,0,0,50,0,0,1,1,0,0
19483,23,128604,9,0,0,48,0,0,0,1,0,0
19484,39,277886,13,0,0,30,0,1,1,0,1,0
19485,50,100029,13,0,0,65,0,0,1,1,1,1
19486,31,169269,4,0,0,40,0,0,1,1,1,0
19487,45,160472,13,0,1977,50,1,1,1,1,1,1
19489,47,297884,6,0,0,40,0,0,1,1,1,0
19490,59,99131,9,0,0,18,0,0,1,0,1,0
19491,32,44392,12,0,0,40,0,1,1,1,1,0
19493,49,199029,13,0,2415,55,0,1,1,1,1,1
19494,74,181508,9,0,0,17,1,0,1,1,1,0
19495,22,190625,10,0,0,35,0,0,1,1,1,0
19496,32,194740,10,0,0,55,0,1,1,1,0,0
19497,34,27380,13,0,0,50,0,1,1,1,1,1
19498,59,160631,13,0,0,60,0,1,1,1,1,1
19499,36,224531,13,0,0,50,0,1,1,1,1,1
19500,59,283005,7,0,0,40,0,0,1,0,1,0
19501,47,101926,13,0,0,70,0,0,1,1,1,1
19502,53,135102,9,0,2002,45,1,1,1,1,1,0
19503,25,113436,10,0,0,35,0,0,1,1,1,0
19504,44,248973,13,0,0,65,0,0,0,1,1,0
19505,57,225334,15,15024,0,35,0,1,1,0,1,1
19506,42,157562,13,0,1902,80,0,1,1,1,1,1
19507,58,310085,6,0,0,40,1,1,1,1,1,0
19508,39,129597,13,3464,0,40,0,1,1,1,1,0
19510,45,204205,4,0,0,48,0,0,1,1,1,0
19511,47,169324,13,0,0,35,0,1,0,0,1,1
19514,52,141301,9,0,0,40,0,0,1,0,1,0
19515,34,235124,9,0,0,35,0,0,0,0,1,0
19516,36,367020,4,0,0,35,0,1,1,1,1,0
19517,41,149102,9,0,0,40,0,1,1,1,0,0
19518,30,423770,10,0,0,40,0,0,1,1,0,0
19519,44,211759,13,0,0,40,0,1,0,1,0,0
19521,34,56883,10,0,0,40,0,0,1,0,1,0
19522,41,223062,10,0,0,40,0,0,0,1,1,0
19523,29,406662,9,0,0,40,0,0,1,1,1,0
19524,25,206600,5,0,0,48,0,0,1,1,0,0
19525,42,147510,13,0,0,40,1,0,1,1,1,0
19526,48,235646,10,3103,0,40,0,1,1,1,1,1
19527,26,187577,11,0,0,55,0,0,1,1,1,0
19529,46,278322,13,0,0,45,0,1,1,1,1,0
19530,38,278924,13,0,1887,50,0,1,1,1,1,1
19531,49,203039,7,0,0,40,1,1,1,1,1,0
19532,23,145651,10,0,0,20,0,0,0,0,1,0
19533,46,144531,13,0,0,40,1,0,1,0,1,1
19534,30,91145,9,0,0,55,0,0,1,1,1,0
19535,49,211762,9,0,0,40,0,1,1,1,1,1
19538,31,207537,9,0,1669,50,0,0,1,1,1,0
19539,19,417657,9,0,0,50,0,0,1,1,1,0
19540,45,189890,12,5455,0,38,0,0,1,0,1,0
19541,34,223212,13,0,1848,40,0,1,1,1,0,1
19542,26,108658,9,0,0,40,0,0,1,1,1,0
19543,38,190023,9,0,0,40,0,1,1,1,1,1
19544,31,222130,10,0,0,43,0,0,1,0,1,0
19545,36,164866,12,0,0,50,0,0,1,1,1,0
19546,31,170983,13,0,0,60,0,1,1,1,1,1
19547,30,186269,13,0,0,40,0,1,1,1,1,0
19548,37,286026,9,0,0,40,0,1,1,1,1,1
19549,30,403433,13,0,0,50,0,0,0,1,1,1
19551,73,123160,6,0,0,10,0,0,1,0,1,0
19552,38,99527,14,0,0,40,1,1,1,1,1,1
19553,30,123178,6,0,0,50,0,0,1,1,1,0
19554,33,231043,9,0,0,50,0,1,1,1,1,1
19555,52,317733,13,7688,0,40,1,1,1,1,1,1
19556,58,241056,10,0,0,46,0,0,1,0,1,0
19557,34,220066,14,0,0,50,1,0,1,0,1,0
19558,35,180342,9,0,0,40,0,1,1,1,1,0
19559,59,31840,9,0,0,40,1,1,1,1,1,1
19560,45,183168,13,0,0,40,0,0,1,0,1,0
19561,27,386036,10,0,0,48,0,0,1,1,1,0
19562,31,446358,16,0,0,50,1,0,1,1,0,1
19563,45,28035,10,0,0,50,0,0,1,1,1,0
19564,40,282155,9,0,0,25,0,0,1,0,1,0
19565,27,192384,15,0,0,40,0,1,1,1,1,0
19566,19,383637,9,0,0,20,0,0,1,1,1,0
19567,29,457402,3,0,0,25,0,0,1,1,0,0
19568,34,80249,10,0,0,72,0,1,1,1,1,0
19569,32,159537,12,0,0,40,1,1,1,1,1,0
19570,49,240859,7,0,0,40,0,1,1,1,0,0
19571,33,83446,7,0,0,40,0,0,1,0,1,1
19573,62,185503,13,0,0,50,0,1,1,1,1,1
19574,39,68781,9,0,0,40,0,1,1,1,1,0
19575,43,220589,9,0,0,40,0,0,1,0,1,0
19576,22,51136,10,0,0,60,0,0,1,0,1,0
19577,24,54560,9,0,0,45,0,1,1,1,1,0
19579,25,201413,10,0,0,40,0,0,0,0,1,0
19580,19,40425,10,0,0,28,0,0,1,0,1,0
19581,31,189461,12,0,0,41,0,0,1,0,1,0
19582,53,200576,7,0,0,40,0,0,1,0,1,0
19583,61,92691,9,0,0,3,0,1,1,1,1,0
19584,47,664821,13,0,0,40,0,1,1,1,0,0
19585,37,175130,9,0,0,45,0,0,1,0,1,0
19586,50,391016,13,0,0,30,0,0,1,1,1,0
19587,27,249315,10,0,0,44,0,0,1,1,1,0
19588,58,111169,9,0,0,40,0,0,1,0,1,0
19589,43,334946,9,0,0,40,0,1,0,1,1,0
19590,39,352248,12,0,0,40,0,1,1,1,1,0
19591,36,173804,10,0,0,35,0,0,1,0,1,0
19592,56,155449,13,0,0,50,0,1,1,1,1,0
19593,26,73689,9,0,0,55,0,1,1,1,1,0
19594,23,227594,13,0,0,38,0,0,1,0,1,0
19595,47,161676,7,0,0,40,0,0,0,1,1,0
19596,68,75913,8,0,0,30,0,0,1,0,1,0
19597,47,242552,10,0,0,40,1,0,0,1,1,0
19598,45,352094,10,7688,0,40,1,1,1,1,0,1
19599,26,159732,10,0,0,60,0,1,1,1,1,0
19600,20,131230,9,0,1590,40,0,0,1,1,1,0
19601,46,180695,10,0,0,40,0,0,1,0,1,0
19602,37,189922,12,0,0,50,0,1,1,1,1,1
19603,37,409189,10,0,0,45,0,1,1,1,1,0
19604,43,111252,10,0,0,42,0,1,1,1,1,0
19605,59,294395,14,0,0,40,0,0,1,0,1,0
19606,39,172718,9,0,0,40,0,0,1,0,1,0
19607,32,43403,10,0,1590,54,0,0,1,0,1,0
19608,63,111963,10,0,0,16,0,1,1,1,1,0
19609,45,247869,13,0,0,60,0,1,1,1,1,1
19610,59,114032,13,0,0,40,0,0,1,0,1,0
19612,26,179633,9,0,0,40,0,0,1,1,1,0
19613,34,19847,9,0,0,40,0,0,1,0,1,0
19614,41,231689,9,0,0,40,0,1,1,1,1,1
19615,26,209942,9,0,0,40,0,0,0,1,1,0
19616,53,197492,9,0,0,40,0,0,1,0,1,0
19617,33,262439,9,0,0,35,0,1,1,0,1,1
19618,46,283037,13,0,0,50,0,1,1,1,1,1
19620,31,83446,9,0,0,40,0,0,1,0,1,0
19621,24,215443,9,0,0,40,0,0,1,1,1,0
19622,57,268252,9,0,0,62,1,0,1,0,1,0
19623,40,181015,9,0,0,47,0,0,1,0,1,0
19624,41,139916,11,0,2179,84,0,1,0,1,0,0
19625,20,195770,10,0,0,26,0,0,1,1,1,0
19626,45,125194,7,0,0,40,0,0,0,0,1,0
19627,27,58654,11,0,0,40,0,0,1,0,1,0
19628,36,252327,3,0,0,40,0,1,1,1,0,0
19629,30,116508,9,0,0,40,0,1,1,1,0,0
19630,36,166988,13,0,0,40,0,1,1,0,1,1
19631,25,374163,9,0,0,40,0,1,0,1,0,0
19633,31,196788,9,0,0,40,0,1,1,0,1,0
19634,49,186172,9,7688,0,45,0,1,1,1,1,1
19635,26,245628,7,0,0,20,0,0,1,1,1,0
19636,25,159732,13,0,0,40,0,0,1,1,1,0
19637,29,129856,11,0,0,40,0,0,1,0,1,0
19638,24,182812,10,3325,0,52,0,0,1,0,0,0
19639,41,314322,9,0,0,40,0,1,1,1,1,1
19640,35,102976,14,0,0,40,0,0,1,1,1,1
19641,57,42959,13,0,0,40,0,1,1,0,1,1
19642,21,256356,7,0,0,40,0,0,1,0,0,0
19643,29,136277,6,0,0,32,0,0,0,0,1,0
19644,36,284616,10,0,0,40,0,1,1,1,1,0
19645,20,185554,10,0,0,25,0,0,1,0,1,0
19646,51,138847,13,0,0,40,0,1,1,1,1,1
19647,39,33487,7,0,0,40,0,1,1,1,1,0
19648,36,84306,13,5013,0,50,0,1,1,1,1,0
19649,40,223881,15,99999,0,70,0,1,1,1,1,1
19650,61,149653,9,0,0,50,0,1,1,1,1,0
19651,38,348739,15,0,0,60,0,1,1,1,1,0
19653,21,34506,9,0,0,35,0,0,1,0,1,0
19654,40,346964,9,0,0,40,0,0,1,0,1,0
19655,46,192208,6,0,0,45,0,1,1,1,1,0
19656,21,305874,10,0,0,54,0,1,1,1,1,0
19657,35,462890,6,0,0,50,0,1,0,1,1,0
19658,39,89508,13,0,0,40,0,1,1,1,1,0
19659,38,200153,9,0,0,60,0,1,1,1,1,0
19660,30,179446,9,0,0,40,0,0,1,0,1,0
19661,28,208965,5,0,0,40,0,0,0,1,0,0
19662,32,40142,13,0,0,40,0,1,1,1,1,1
19663,46,57452,11,0,0,40,0,1,1,1,1,1
19664,40,327573,11,0,0,40,0,1,1,1,1,0
19665,47,151267,9,15024,0,40,0,1,0,0,1,1
19666,44,265266,6,0,0,40,0,1,1,1,1,0
19667,38,203836,9,3464,0,40,0,1,1,1,0,0
19669,46,28281,13,0,0,40,0,1,1,1,1,1
19670,51,293196,16,15024,0,60,0,1,1,1,0,1
19671,45,214627,16,15020,0,40,0,0,1,1,0,1
19672,20,368852,10,0,0,20,0,0,1,0,1,0
19673,44,353396,13,0,0,45,0,1,1,1,1,0
19674,33,161745,11,0,0,45,0,1,1,1,1,0
19675,18,97963,9,0,0,30,0,0,1,0,1,0
19676,61,156542,15,0,0,40,0,0,1,1,1,1
19677,50,198103,13,0,0,40,1,0,1,0,1,0
19678,47,55377,9,0,0,40,1,0,0,1,1,0
19679,34,173730,13,0,0,50,0,1,1,1,1,1
19680,53,374588,9,0,0,60,0,1,0,1,1,0
19681,39,174330,10,0,0,40,0,1,1,1,1,0
19682,58,78141,9,0,0,40,0,1,1,1,1,1
19684,26,31350,7,0,0,50,0,0,1,1,1,0
19685,41,243607,3,0,0,40,0,1,1,1,0,0
19686,47,134671,10,0,0,40,1,1,1,1,1,0
19687,31,197023,11,0,0,40,0,1,0,1,1,0
19688,52,117674,10,0,0,40,0,1,1,1,1,1
19689,29,169815,12,0,0,50,0,1,1,1,1,1
19690,43,598606,5,0,0,50,0,0,0,0,1,0
19691,42,122861,14,0,0,40,1,1,1,1,1,1
19692,35,166235,10,0,0,30,0,0,0,0,1,0
19693,41,187821,9,2885,0,40,0,1,1,1,1,0
19694,34,340940,13,7298,0,60,0,1,1,1,1,1
19695,52,194791,10,0,0,40,0,1,1,1,1,0
19696,61,231323,10,0,0,40,0,1,1,1,1,0
19697,39,305597,9,0,0,40,1,0,1,1,1,0
19698,19,25429,10,0,0,25,0,0,1,0,1,0
19699,46,192779,13,7688,0,40,1,1,1,1,1,1
19700,39,346478,10,0,0,45,0,0,1,1,1,0
19701,22,341368,10,0,0,50,0,0,1,1,1,0
19702,30,295612,9,0,0,40,1,0,1,0,1,0
19703,40,168936,11,0,0,32,0,0,1,0,1,0
19704,43,218558,13,3325,0,40,0,1,1,1,1,0
19705,37,336598,3,0,0,36,0,1,1,1,0,0
19706,23,308205,12,0,0,20,0,0,1,1,1,0
19707,39,357173,12,0,0,59,1,0,1,1,1,0
19708,54,457237,14,0,0,40,0,1,1,1,1,0
19709,46,284799,10,0,0,60,0,1,1,1,1,0
19710,20,179423,10,0,0,40,0,0,1,0,1,0
19711,50,363405,13,0,0,50,0,1,1,0,1,1
19712,17,139183,6,0,0,15,0,0,1,0,1,0
19713,36,203482,9,0,0,40,0,1,1,1,1,0
19714,37,112554,9,0,0,45,0,1,1,1,1,0
19715,53,99476,9,0,0,38,0,0,1,0,1,0
19716,50,93690,9,0,0,40,0,1,1,1,1,1
19717,38,220585,9,0,0,40,0,1,1,1,1,0
19718,63,194638,9,0,0,32,0,1,1,1,1,0
19719,53,154785,9,0,0,50,0,1,1,1,1,1
19721,23,214542,10,0,0,50,0,0,1,1,1,0
19722,20,161922,9,0,0,43,0,0,1,1,1,0
19723,46,207940,10,0,0,40,0,1,0,1,1,1
19724,28,259351,6,0,0,40,0,0,0,1,0,0
19725,59,208395,14,0,0,50,0,0,1,1,1,0
19726,41,116391,13,0,0,40,0,1,1,1,1,1
19727,33,239781,1,0,0,40,0,1,1,1,0,0
19728,56,174351,8,0,0,40,0,1,1,1,0,0
19729,50,44368,9,15024,0,55,0,1,1,1,0,1
19730,31,188798,13,0,0,50,1,0,1,0,1,0
19731,41,50122,11,0,0,50,0,0,1,1,1,0
19732,38,111398,13,7688,0,40,0,1,1,0,1,1
19733,25,152035,12,0,0,40,1,0,1,0,1,0
19735,49,249289,13,0,0,40,1,0,0,0,1,0
19736,39,257726,10,0,0,40,0,0,1,1,1,0
19738,21,151158,10,0,0,25,0,0,1,0,1,0
19739,35,465326,13,0,0,40,0,1,1,1,1,0
19741,38,364782,9,0,0,40,0,1,1,1,1,1
19743,31,329301,9,0,0,55,0,0,1,1,1,0
19744,17,254859,7,0,0,20,0,0,1,1,1,0
19745,31,203488,13,7298,0,50,0,1,1,1,1,1
19746,25,222800,13,0,0,40,1,0,1,1,1,0
19747,39,96452,14,0,0,55,0,1,1,1,1,1
19748,50,170050,4,0,0,40,0,1,1,1,1,0
19749,38,116580,13,0,0,20,1,1,1,0,1,1
19750,50,400004,10,0,0,60,0,1,1,1,1,0
19751,63,183608,6,0,0,40,0,1,1,1,1,0
19752,31,194055,9,0,0,50,0,1,1,1,1,0
19753,23,210443,13,0,0,40,0,0,1,0,1,0
19754,18,43272,10,0,0,20,0,0,1,1,1,0
19755,43,108945,13,0,0,48,1,0,1,0,1,0
19756,34,114691,10,0,0,50,0,1,1,1,1,1
19757,18,304169,7,0,0,35,0,0,1,1,1,0
19758,46,503923,9,4386,0,40,0,1,0,1,1,1
19759,35,340428,13,0,0,40,0,0,1,0,1,1
19760,46,106705,14,0,0,38,1,0,1,0,1,0
19761,59,146391,11,7298,0,40,0,1,1,1,1,1
19762,31,235389,4,0,0,30,0,0,1,0,0,0
19763,27,39665,9,0,0,37,0,0,1,0,1,0
19764,41,113823,14,0,0,40,0,1,1,1,0,0
19766,55,349304,13,0,0,40,0,1,1,1,1,1
19768,44,54507,9,0,0,40,0,0,1,0,1,0
19769,26,117833,13,0,1669,50,0,0,1,0,1,0
19770,36,163396,11,0,0,40,0,1,1,0,1,1
19771,69,88566,5,1424,0,35,0,1,1,1,1,0
19772,33,323619,10,0,0,40,0,0,1,0,1,0
